ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,11,0,178.3,17.9334882273,19.02,0.04,18.9864785354,0.0199893369331,3740511.2,35809.0065006,3731342.68637,32962.100126
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,12,0,33.7,3.87427412556,18.8,0.118321595662,18.7923333333,0.116027295639,3787378.0,8716.50246372,3784923.61333,8318.50063038
blazegraph,10k,uri,blazegraph-10k-uri.uri,3,0,127.2,12.3109707172,16.36,0.168522995464,16.2456227106,0.178332218854,316382.0,3197.22592258,314724.326007,1773.85322345
blazegraph,10k,uri,blazegraph-10k-uri.uri,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,uri,blazegraph-10k-uri.uri,11,0,109.8,16.7857082067,100.0,0.0,100.0,0.0,1790608.0,4937.08642825,1790608.0,4937.08642825
blazegraph,10k,uri,blazegraph-10k-uri.uri,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,sop,virtuoso-5k-sop.sop,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,sop,virtuoso-5k-sop.sop,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,sop,virtuoso-5k-sop.sop,11,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,sop,virtuoso-5k-sop.sop,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,list,blazegraph-10k-list.list,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,list,blazegraph-10k-list.list,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,list,blazegraph-10k-list.list,11,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,list,blazegraph-10k-list.list,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,3k,uri,virtuoso-3k-uri.uri,3,0,51.3,2.72213151776,12.71,0.157797338381,12.71,0.157797338381,4539656.8,2462.4,4539639.2,2468.82436799
virtuoso,3k,uri,virtuoso-3k-uri.uri,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,3k,uri,virtuoso-3k-uri.uri,11,0,20.6,3.23109888428,22.72,0.324961536185,22.72,0.324961536185,4587061.6,3283.2,4587061.6,3283.2
virtuoso,3k,uri,virtuoso-3k-uri.uri,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,10k,list,fuseki_mem-10k-list.list,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,10k,list,fuseki_mem-10k-list.list,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,10k,list,fuseki_mem-10k-list.list,11,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,10k,list,fuseki_mem-10k-list.list,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,3k,list,blazegraph-3k-list.list,3,0,78320.0,1474.21043274,183.5,9.8005101908,181.71790276,10.5295210909,6044178.4,364363.469164,5976222.64073,336603.662596
blazegraph,3k,list,blazegraph-3k-list.list,10,0,87437.7,1303.61144901,164.6,8.07712820252,163.628547742,8.22370176128,6476775.6,227704.514397,6400011.32157,245757.635319
blazegraph,3k,list,blazegraph-3k-list.list,11,0,78952.6,681.898115557,182.4,3.03973683071,182.099375268,3.15719682574,7115759.6,219417.652653,7086734.18149,225593.900181
blazegraph,3k,list,blazegraph-3k-list.list,12,0,75933.2,702.084866665,185.0,1.41421356237,184.670704488,1.26383534842,7668517.2,150651.019842,7632703.92278,141322.063102
fuseki,500k,prop_number,fuseki-500k-prop_number.prop_number,3,0,62.2,78.7080682014,10.08,0.481248376621,9.87287962963,0.64389447378,249393.2,27855.6334295,242905.438519,29109.1683821
fuseki,500k,prop_number,fuseki-500k-prop_number.prop_number,10,0,69.0,26.1763251814,12.67,0.966488489326,12.4867420635,1.05374396047,342248.4,24593.8955971,331772.603333,19045.8321307
fuseki,500k,prop_number,fuseki-500k-prop_number.prop_number,11,0,26.6,3.69323706252,13.83,0.325729949498,13.7798333333,0.338024037607,364453.6,14743.7541162,360829.706667,14675.3758103
fuseki,500k,prop_number,fuseki-500k-prop_number.prop_number,12,0,32.4,4.05462698654,12.96,0.195959179423,12.929,0.198969846962,416315.6,14971.6919498,412354.333333,14928.5806777
blazegraph,2k,list,blazegraph-2k-list.list,3,0,43028.5,877.897061164,143.2,11.4350338871,141.197819268,12.3020047713,5309552.8,163087.533206,5232995.76087,147161.968812
