ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
fuseki,1k,seq,fuseki-1k-seq.seq,11,0,16.2,2.08806130178,21.84,0.27276363394,21.8325,0.263640380063,2152548.0,14617.8021877,2149288.3,14719.6058661
fuseki_mem,2k,prop_number,fuseki_mem-2k-prop_number.prop_number,1,0,22.6,1.8547236991,0.5,0.0,0.5,0.0,3960849.2,8916.9944802,3959051.66,8804.55386175
fuseki_mem,2k,prop_number,fuseki_mem-2k-prop_number.prop_number,2,0,29.5,3.1064449134,0.5,0.0,0.5,0.0,4054368.4,37995.0211665,4046350.84,40218.9310833
fuseki_mem,2k,prop_number,fuseki_mem-2k-prop_number.prop_number,11,0,26.5,12.6589889012,0.5,0.0,0.5,0.0,4023126.0,69608.3840065,4017004.16286,59475.2238958
virtuoso,500k,seq,virtuoso-500k-seq.seq,2,0,20.8,31.0895480829,9.98,0.132664991614,9.97714285714,0.128126213284,4892049.6,1228.8,4892016.74286,1243.61663625
virtuoso,500k,seq,virtuoso-500k-seq.seq,11,0,16.2,14.1336477952,9.58,0.124899959968,9.57125,0.111530545143,4896145.6,1228.8,4896145.6,1228.8
fuseki,2k,prop_number,fuseki-2k-prop_number.prop_number,1,0,26.5,3.72155881319,4.2,0.0,4.2,0.0,2512261.6,3516.6248364,2511017.57333,3178.29362998
fuseki,2k,prop_number,fuseki-2k-prop_number.prop_number,2,0,27.9,2.87923600978,4.2,0.0,4.2,0.0,2526620.4,5499.79067238,2525502.96667,5055.40175885
fuseki,2k,prop_number,fuseki-2k-prop_number.prop_number,11,0,27.5,1.96214168703,4.2,0.0,4.2,0.0,2549184.8,6174.19631693,2547189.82,6057.97408278
fuseki,1k,prop_number,fuseki-1k-prop_number.prop_number,1,0,23.0,2.64575131106,4.29,0.03,4.285,0.0320156211872,2762252.0,14577.2245369,2758592.11333,14745.2546433
fuseki,1k,prop_number,fuseki-1k-prop_number.prop_number,2,0,22.9,5.73498038358,4.2,0.0,4.2,0.0,2645704.0,153827.859563,2637521.48,147144.543627
fuseki,1k,prop_number,fuseki-1k-prop_number.prop_number,11,0,21.4,2.61533936612,4.2,0.0,4.2,0.0,2500557.2,3290.04804828,2499773.74,3395.49344402
blazegraph,2k,seq,blazegraph-2k-seq.seq,2,0,27.9,2.16564078277,4.93,0.11874342087,4.911,0.118865470175,272613.2,112.584901297,272597.44,112.580666191
blazegraph,2k,seq,blazegraph-2k-seq.seq,11,0,26.9,1.13578166916,4.57,0.09,4.55,0.0866025403784,273085.6,157.156737049,273061.84,158.228285714
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,1,0,62.6,13.5513836932,0.5,0.0,0.5,0.0,4106446.0,24629.8482496,4097816.23571,8821.07384863
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,2,0,59.2,4.6,0.5,0.0,0.5,0.0,4107921.2,4327.24986105,4106968.62857,4251.55185267
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,11,0,57.9,0.7,0.5,0.0,0.5,0.0,4118286.4,3822.36458753,4117450.5,3789.51673256
fuseki_mem,500k,prop_number,fuseki_mem-500k-prop_number.prop_number,1,0,15.0,1.48323969742,0.5,0.0,0.5,0.0,3839498.0,34.0,3839103.16667,1181.11861527
fuseki_mem,500k,prop_number,fuseki_mem-500k-prop_number.prop_number,2,0,14.5,0.921954445729,0.5,0.0,0.5,0.0,3840649.2,2071.86644357,3840306.26667,1584.18798548
fuseki_mem,500k,prop_number,fuseki_mem-500k-prop_number.prop_number,11,0,15.1,1.97230829233,0.5,0.0,0.5,0.0,3849398.4,2701.19866726,3848687.8,2199.56985795
blazegraph,3k,prop_number,blazegraph-3k-prop_number.prop_number,1,0,24.3,2.41039415864,0.29,0.03,0.286,0.0310483493925,306845.6,5945.09658795,306835.92,5950.52562868
blazegraph,3k,prop_number,blazegraph-3k-prop_number.prop_number,2,0,23.8,3.12409987036,0.3,0.0,0.3,0.0,306977.6,86.1663507409,306969.3,88.0205089738
blazegraph,3k,prop_number,blazegraph-3k-prop_number.prop_number,11,0,25.7,1.34536240471,0.3,0.0,0.3,0.0,307205.6,21.1811236718,307203.08,20.5118892353
fuseki_mem,500k,seq,fuseki_mem-500k-seq.seq,2,0,23.4,13.3656275573,2.6,0.0,2.6,0.0,2847257.6,8467.72530494,2845349.78667,7556.07474087
fuseki_mem,500k,seq,fuseki_mem-500k-seq.seq,11,0,17.7,2.60959767014,2.6,0.0,2.6,0.0,2891399.6,14628.4128408,2888023.50667,14658.117737
virtuoso,5k,seq,virtuoso-5k-seq.seq,2,0,17.1,19.3362354144,7.52,0.0748331477355,7.51333333333,0.0702376916857,4926515.2,1638.4,4926515.2,1638.4
virtuoso,5k,seq,virtuoso-5k-seq.seq,11,0,11.5,3.38378486314,7.3,0.0774596669241,7.3,0.0774596669241,4930611.2,1638.4,4930611.2,1638.4
blazegraph,1k,prop_number,blazegraph-1k-prop_number.prop_number,1,0,29.2,4.19046536795,0.2,0.0,0.2,0.0,293157.2,61.7362130358,293145.08,49.5134890712
blazegraph,1k,prop_number,blazegraph-1k-prop_number.prop_number,2,0,24.8,0.979795897113,0.2,0.0,0.2,0.0,294196.8,411.871047781,294133.9,458.894857239
blazegraph,1k,prop_number,blazegraph-1k-prop_number.prop_number,11,0,25.5,2.97489495613,0.2,0.0,0.2,0.0,299017.6,5177.71291595,298926.82,5238.69905717
blazegraph,2k,prop_number,blazegraph-2k-prop_number.prop_number,1,0,28.4,4.88262224629,0.2,0.0,0.2,8.32667268469e-18,305842.0,2107.09373308,305184.66,719.070900816
