ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,4,0,69.5,4.34165866922,63.45,0.05,63.45,0.05,6314696.8,165496.234319,6296909.67143,141663.455595
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,5,0,14.2,1.93907194297,63.33,0.0458257569496,63.33,0.0458257569496,6240327.2,2567.76871233,6239979.73333,2344.05792875
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,6,0,17.6,3.85227205685,63.23,0.0458257569496,63.23,0.0458257569496,6251198.8,3461.38240592,6250827.7,3386.46163569
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,7,0,18.1,4.27668095607,63.11,0.03,63.11,0.03,6261854.8,3472.82296698,6260686.38,3155.72334966
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,8,0,22.8,4.48998886413,62.99,0.03,62.99,0.03,6272784.4,2388.43845221,6272436.93333,2388.43845221
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,9,0,12.7,0.781024967591,62.88,0.04,62.88,0.04,6286091.2,6834.18133795,6284732.8,5728.3854681
virtuoso,30k,uri,virtuoso-30k-uri.uri,1,0,23.2,3.54400902933,82.76,0.0489897948557,82.76,0.0489897948557,8783668.0,0.0,8783668.0,0.0
virtuoso,30k,uri,virtuoso-30k-uri.uri,2,0,62.8,5.1341990612,82.57,0.0640312423743,82.57,0.0640312423743,8783668.0,0.0,8783668.0,0.0
virtuoso,30k,uri,virtuoso-30k-uri.uri,3,0,353.5,13.366001646,82.38,0.06,82.38,0.06,8784332.0,0.0,8784270.64828,184.055172414
virtuoso,30k,uri,virtuoso-30k-uri.uri,4,0,484.9,39.4067253143,82.19,0.07,82.19,0.07,8784596.0,0.0,8784571.02703,74.9189189192
virtuoso,30k,uri,virtuoso-30k-uri.uri,5,0,142.0,3.87298334621,82.01,0.07,82.01,0.07,8784596.0,0.0,8784596.0,0.0
virtuoso,30k,uri,virtuoso-30k-uri.uri,6,0,504.0,1375.66914627,81.83,0.0640312423743,81.83,0.0640312423743,8970180.0,0.0,8956110.03496,42209.8951157
virtuoso,30k,uri,virtuoso-30k-uri.uri,7,0,23.4,2.93938769134,81.64,0.0489897948557,81.64,0.0489897948557,8970180.0,0.0,8970180.0,0.0
virtuoso,30k,uri,virtuoso-30k-uri.uri,8,0,16.2,2.4,81.45,0.05,81.45,0.05,8970180.0,0.0,8970180.0,0.0
virtuoso,30k,uri,virtuoso-30k-uri.uri,9,0,25.9,3.56230262611,81.27,0.0640312423743,81.27,0.0640312423743,8970180.0,0.0,8970180.0,0.0
